codigo_dane_departamento,departamento,codigo_dane_municipio,municipio,desagregacion_cultivo,cultivo,ciclo_del_cultivo,grupo_cultivo,subgrupo,ano,periodo,area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_t_ha,nombre_cientifico_del_cultivo,codigo_del_cultivo,estado_fisico_del_cultivo
76,Valle del Cauca,76845,Ulloa,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas,2020,2020,15.0,15.0,190.0,12.67,Passiflora edulis,2044500,En fresco
76,Valle del Cauca,76845,Ulloa,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2021,2021,89.48,89.48,1789.66,20.0,Citrus x aurantium,2044903,En fresco
76,Valle del Cauca,76845,Ulloa,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2022,2022,89.48,89.48,1789.6,20.0,Citrus x aurantium,2044903,En fresco
76,Valle del Cauca,76845,Ulloa,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2023,2023,89.48,89.48,1789.6,20.0,Citrus x aurantium,2044903,En fresco
76,Valle del Cauca,76845,Ulloa,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2024,2024,37.0,37.0,740.0,20.0,Citrus x aurantium,2044903,En fresco
76,Valle del Cauca,76845,Ulloa,Otros cítricos,Otros cítricos,Permanente,Frutales,Cítricos,2019,2019,107.6,90.6,1812.0,20.0,No aplica,2049800,En fresco
76,Valle del Cauca,76845,Ulloa,Otros cítricos,Otros cítricos,Permanente,Frutales,Cítricos,2020,2020,107.6,107.6,2152.0,20.0,No aplica,2049800,En fresco
76,Valle del Cauca,76845,Ulloa,Papaya demás variedades,Papaya,Permanente,Frutales,Demás frutales,2019,2019,6.9,6.9,241.5,35.0,Carica papaya,2045399,En fresco
76,Valle del Cauca,76845,Ulloa,Papaya demás variedades,Papaya,Permanente,Frutales,Demás frutales,2020,2020,1.4,1.4,70.0,50.0,Carica papaya,2045399,En fresco
76,Valle del Cauca,76845,Ulloa,"Papaya Hawaiana, Maradol, Melona, redonda y/o Tainung",Papaya,Permanente,Frutales,Demás frutales,2023,2023,6.0,0.0,0.0,0.0,Carica papaya,2045301,En fresco
76,Valle del Cauca,76845,Ulloa,"Papaya Hawaiana, Maradol, Melona, redonda y/o Tainung",Papaya,Permanente,Frutales,Demás frutales,2024,2024,6.0,0.0,0.0,0.0,Carica papaya,2045301,En fresco
76,Valle del Cauca,76845,Ulloa,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019A,0.64,0.64,9.6,15.0,Capsicum annuum,1052500,En fresco
76,Valle del Cauca,76845,Ulloa,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019B,3.0,3.0,45.0,15.0,Capsicum annuum,1052500,En fresco
76,Valle del Cauca,76845,Ulloa,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020A,0.6,0.6,9.6,16.0,Capsicum annuum,1052500,En fresco
76,Valle del Cauca,76845,Ulloa,Piña demás variedades,Piña,Permanente,Frutales,Demás frutales,2019,2019,21.3,15.0,750.0,50.0,Ananas comosus,2045699,En fresco
76,Valle del Cauca,76845,Ulloa,Piña demás variedades,Piña,Permanente,Frutales,Demás frutales,2020,2020,22.2,22.2,1065.0,47.97,Ananas comosus,2045699,En fresco
76,Valle del Cauca,76845,Ulloa,Piña demás variedades,Piña,Permanente,Frutales,Demás frutales,2021,2021,9.0,9.0,450.0,50.0,Ananas comosus,2045699,En fresco
76,Valle del Cauca,76845,Ulloa,Piña demás variedades,Piña,Permanente,Frutales,Demás frutales,2022,2022,13.0,9.0,450.0,50.0,Ananas comosus,2045699,En fresco
76,Valle del Cauca,76845,Ulloa,Piña demás variedades,Piña,Permanente,Frutales,Demás frutales,2023,2023,23.0,13.0,650.0,50.0,Ananas comosus,2045699,En fresco
76,Valle del Cauca,76845,Ulloa,Piña demás variedades,Piña,Permanente,Frutales,Demás frutales,2024,2024,16.0,16.0,800.0,50.0,Ananas comosus,2045699,En fresco
76,Valle del Cauca,76845,Ulloa,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2019,2019,212.1,195.5,2346.0,12.0,Musa x paradisiaca,2045802,En fresco
76,Valle del Cauca,76845,Ulloa,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2020,2020,218.1,218.1,2545.0,11.67,Musa x paradisiaca,2045802,En fresco
76,Valle del Cauca,76845,Ulloa,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2021,2021,212.1,212.1,2545.2,12.0,Musa x paradisiaca,2045802,En fresco
76,Valle del Cauca,76845,Ulloa,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2022,2022,212.1,212.1,2545.2,12.0,Musa x paradisiaca,2045802,En fresco
76,Valle del Cauca,76845,Ulloa,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2023,2023,247.1,212.1,2545.2,12.0,Musa x paradisiaca,2045802,En fresco
76,Valle del Cauca,76845,Ulloa,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2024,2024,247.1,247.1,2965.2,12.0,Musa x paradisiaca,2045802,En fresco
76,Valle del Cauca,76845,Ulloa,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019A,0.96,0.96,28.8,30.0,Lycopersicon esculentum,1052901,En fresco
76,Valle del Cauca,76845,Ulloa,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020A,1.0,1.0,28.8,28.8,Lycopersicon esculentum,1052901,En fresco
76,Valle del Cauca,76845,Ulloa,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022A,2.0,2.0,42.0,21.0,Lycopersicon esculentum,1052901,En fresco
76,Valle del Cauca,76845,Ulloa,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2019,2019B,6.0,6.0,72.0,12.0,Manihot esculenta,1081001,En fresco
76,Valle del Cauca,76845,Ulloa,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2022,2022A,3.0,0.0,0.0,0.0,Manihot esculenta,1081001,En fresco
76,Valle del Cauca,76845,Ulloa,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2022,2022B,0.0,3.0,30.0,10.0,Manihot esculenta,1081001,En fresco
76,Valle del Cauca,76845,Ulloa,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2024,2024A,17.0,0.0,0.0,0.0,Manihot esculenta,1081001,En fresco
76,Valle del Cauca,76845,Ulloa,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2024,2024B,0.0,17.0,102.0,6.0,Manihot esculenta,1081001,En fresco
76,Valle del Cauca,76863,Versalles,Aguacate demás variedades,Aguacate,Permanente,Frutales,Demás frutales,2019,2019,1100.0,273.0,1638.0,6.0,Persea americana,2040299,En fresco
76,Valle del Cauca,76863,Versalles,Aguacate demás variedades,Aguacate,Permanente,Frutales,Demás frutales,2020,2020,35.0,35.0,210.0,6.0,Persea americana,2040299,En fresco
76,Valle del Cauca,76863,Versalles,Aguacate demás variedades,Aguacate,Permanente,Frutales,Demás frutales,2021,2021,89.0,33.0,264.0,8.0,Persea americana,2040299,En fresco
76,Valle del Cauca,76863,Versalles,Aguacate demás variedades,Aguacate,Permanente,Frutales,Demás frutales,2022,2022,69.0,69.0,552.0,8.0,Persea americana,2040299,En fresco
76,Valle del Cauca,76863,Versalles,Aguacate demás variedades,Aguacate,Permanente,Frutales,Demás frutales,2023,2023,71.0,69.0,552.0,8.0,Persea americana,2040299,En fresco
76,Valle del Cauca,76863,Versalles,Aguacate demás variedades,Aguacate,Permanente,Frutales,Demás frutales,2024,2024,71.0,71.0,568.0,8.0,Persea americana,2040299,En fresco
76,Valle del Cauca,76863,Versalles,Aguacate Hass,Aguacate,Permanente,Frutales,Demás frutales,2020,2020,989.7,989.0,5934.0,6.0,Persea americana,2040201,En fresco
76,Valle del Cauca,76863,Versalles,Aguacate Hass,Aguacate,Permanente,Frutales,Demás frutales,2021,2021,1149.3,55.3,442.4,8.0,Persea americana,2040201,En fresco
76,Valle del Cauca,76863,Versalles,Aguacate Hass,Aguacate,Permanente,Frutales,Demás frutales,2022,2022,1149.3,1149.3,9194.4,8.0,Persea americana,2040201,En fresco
76,Valle del Cauca,76863,Versalles,Aguacate Hass,Aguacate,Permanente,Frutales,Demás frutales,2023,2023,1169.3,1149.3,10343.7,9.0,Persea americana,2040201,En fresco
76,Valle del Cauca,76863,Versalles,Aguacate Hass,Aguacate,Permanente,Frutales,Demás frutales,2024,2024,1169.3,1149.3,10343.7,9.0,Persea americana,2040201,En fresco
76,Valle del Cauca,76863,Versalles,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019A,4.0,3.0,30.0,10.0,Cucurbita maxima,1050200,En fresco
76,Valle del Cauca,76863,Versalles,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019B,5.0,4.0,40.0,10.0,Cucurbita maxima,1050200,En fresco
76,Valle del Cauca,76863,Versalles,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020A,2.0,2.0,20.0,10.0,Cucurbita maxima,1050200,En fresco
76,Valle del Cauca,76863,Versalles,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020B,2.0,2.0,20.0,10.0,Cucurbita maxima,1050200,En fresco
76,Valle del Cauca,76863,Versalles,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021A,2.0,2.0,20.0,10.0,Cucurbita maxima,1050200,En fresco
76,Valle del Cauca,76863,Versalles,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021B,4.0,4.0,40.0,10.0,Cucurbita maxima,1050200,En fresco
76,Valle del Cauca,76863,Versalles,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022A,2.0,2.0,18.0,9.0,Cucurbita maxima,1050200,En fresco
76,Valle del Cauca,76863,Versalles,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022B,3.0,3.0,30.0,10.0,Cucurbita maxima,1050200,En fresco
76,Valle del Cauca,76863,Versalles,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023A,6.0,6.0,72.0,12.0,Cucurbita maxima,1050200,En fresco
76,Valle del Cauca,76863,Versalles,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023B,4.0,4.0,48.0,12.0,Cucurbita maxima,1050200,En fresco
76,Valle del Cauca,76863,Versalles,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024A,6.0,0.0,0.0,0.0,Cucurbita maxima,1050200,En fresco
76,Valle del Cauca,76863,Versalles,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024B,6.0,6.0,72.0,12.0,Cucurbita maxima,1050200,En fresco
76,Valle del Cauca,76863,Versalles,Ají,Ají,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022A,3.0,3.0,45.0,15.0,Capsicum L.,1050300,En fresco
76,Valle del Cauca,76863,Versalles,Ají,Ají,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023A,1.0,1.0,14.0,14.0,Capsicum L.,1050300,En fresco
76,Valle del Cauca,76863,Versalles,Arracacha,Arracacha,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2019,2019A,12.5,12.5,187.5,15.0,Arracacia xanthorrhiza,1080200,En fresco
76,Valle del Cauca,76863,Versalles,Arracacha,Arracacha,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2019,2019B,12.5,12.5,187.5,15.0,Arracacia xanthorrhiza,1080200,En fresco
76,Valle del Cauca,76863,Versalles,Arracacha,Arracacha,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2020,2020A,15.0,10.0,150.0,15.0,Arracacia xanthorrhiza,1080200,En fresco
76,Valle del Cauca,76863,Versalles,Arracacha,Arracacha,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2020,2020B,10.0,8.0,120.0,15.0,Arracacia xanthorrhiza,1080200,En fresco
76,Valle del Cauca,76863,Versalles,Arracacha,Arracacha,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2021,2021A,18.0,18.0,270.0,15.0,Arracacia xanthorrhiza,1080200,En fresco
76,Valle del Cauca,76863,Versalles,Arracacha,Arracacha,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2021,2021B,22.0,22.0,330.0,15.0,Arracacia xanthorrhiza,1080200,En fresco
76,Valle del Cauca,76863,Versalles,Arracacha,Arracacha,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2022,2022A,15.0,22.0,330.0,15.0,Arracacia xanthorrhiza,1080200,En fresco
76,Valle del Cauca,76863,Versalles,Arracacha,Arracacha,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2022,2022B,18.0,15.0,225.0,15.0,Arracacia xanthorrhiza,1080200,En fresco
76,Valle del Cauca,76863,Versalles,Arracacha,Arracacha,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2023,2023A,10.0,18.0,252.0,14.0,Arracacia xanthorrhiza,1080200,En fresco
76,Valle del Cauca,76863,Versalles,Arracacha,Arracacha,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2023,2023B,7.0,10.0,140.0,14.0,Arracacia xanthorrhiza,1080200,En fresco
76,Valle del Cauca,76863,Versalles,Arracacha,Arracacha,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2024,2024A,5.0,7.0,98.0,14.0,Arracacia xanthorrhiza,1080200,En fresco
76,Valle del Cauca,76863,Versalles,Arracacha,Arracacha,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2024,2024B,7.0,5.0,70.0,14.0,Arracacia xanthorrhiza,1080200,En fresco
76,Valle del Cauca,76863,Versalles,Arveja,Arveja,Transitorio,Leguminosas,Leguminosas,2019,2019A,2.0,2.0,3.5,1.75,Pisum sativum,1060100,Grano
76,Valle del Cauca,76863,Versalles,Arveja,Arveja,Transitorio,Leguminosas,Leguminosas,2019,2019B,2.0,2.0,3.5,1.75,Pisum sativum,1060100,Grano
76,Valle del Cauca,76863,Versalles,Arveja,Arveja,Transitorio,Leguminosas,Leguminosas,2020,2020A,1.0,1.0,2.34,2.34,Pisum sativum,1060100,Grano
76,Valle del Cauca,76863,Versalles,Arveja,Arveja,Transitorio,Leguminosas,Leguminosas,2020,2020B,1.0,1.0,2.34,2.34,Pisum sativum,1060100,Grano
76,Valle del Cauca,76863,Versalles,Arveja,Arveja,Transitorio,Leguminosas,Leguminosas,2021,2021B,1.0,1.0,0.93,0.93,Pisum sativum,1060100,Grano
76,Valle del Cauca,76863,Versalles,Arveja,Arveja,Transitorio,Leguminosas,Leguminosas,2022,2022B,1.0,1.0,0.92,0.92,Pisum sativum,1060100,Grano
76,Valle del Cauca,76863,Versalles,Arveja,Arveja,Transitorio,Leguminosas,Leguminosas,2023,2023B,1.0,1.0,0.9,0.9,Pisum sativum,1060100,Grano
76,Valle del Cauca,76863,Versalles,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales,2019,2019,91.0,91.0,546.0,6.0,Musa acuminata,2040902,En fresco
76,Valle del Cauca,76863,Versalles,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales,2020,2020,90.0,81.0,486.0,6.0,Musa acuminata,2040902,En fresco
76,Valle del Cauca,76863,Versalles,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales,2021,2021,95.0,90.0,1620.0,18.0,Musa acuminata,2040902,En fresco
76,Valle del Cauca,76863,Versalles,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales,2022,2022,72.0,70.0,1260.0,18.0,Musa acuminata,2040902,En fresco
76,Valle del Cauca,76863,Versalles,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales,2023,2023,65.0,62.0,1054.0,17.0,Musa acuminata,2040902,En fresco
76,Valle del Cauca,76863,Versalles,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales,2024,2024,65.0,65.0,1105.0,17.0,Musa acuminata,2040902,En fresco
76,Valle del Cauca,76863,Versalles,Berenjena,Berenjena,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019A,4.0,4.0,100.0,25.0,Solanum melongena,1050800,En fresco
76,Valle del Cauca,76863,Versalles,Berenjena,Berenjena,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019B,4.5,4.0,100.0,25.0,Solanum melongena,1050800,En fresco
76,Valle del Cauca,76863,Versalles,Berenjena,Berenjena,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020A,2.5,2.5,50.0,20.0,Solanum melongena,1050800,En fresco
76,Valle del Cauca,76863,Versalles,Berenjena,Berenjena,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020B,2.0,2.0,50.0,25.0,Solanum melongena,1050800,En fresco
76,Valle del Cauca,76863,Versalles,Berenjena,Berenjena,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021A,2.0,2.0,40.0,20.0,Solanum melongena,1050800,En fresco
76,Valle del Cauca,76863,Versalles,Berenjena,Berenjena,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021B,4.0,3.0,60.0,20.0,Solanum melongena,1050800,En fresco
76,Valle del Cauca,76863,Versalles,Berenjena,Berenjena,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022A,3.0,2.0,36.0,18.0,Solanum melongena,1050800,En fresco
76,Valle del Cauca,76863,Versalles,Berenjena,Berenjena,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022B,3.0,3.0,60.0,20.0,Solanum melongena,1050800,En fresco
76,Valle del Cauca,76863,Versalles,Berenjena,Berenjena,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023A,3.0,3.0,57.0,19.0,Solanum melongena,1050800,En fresco
76,Valle del Cauca,76863,Versalles,Berenjena,Berenjena,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023B,3.0,3.0,63.0,21.0,Solanum melongena,1050800,En fresco
76,Valle del Cauca,76863,Versalles,Berenjena,Berenjena,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024A,4.0,4.0,80.0,20.0,Solanum melongena,1050800,En fresco
76,Valle del Cauca,76863,Versalles,Berenjena,Berenjena,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024B,3.0,3.0,63.0,21.0,Solanum melongena,1050800,En fresco
76,Valle del Cauca,76863,Versalles,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,13.5,13.5,3.78,0.28,Theobrama cacao,2030200,Grano seco
76,Valle del Cauca,76863,Versalles,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,10.5,10.5,8.4,0.8,Theobrama cacao,2030200,Grano seco
76,Valle del Cauca,76863,Versalles,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,10.5,10.5,6.3,0.6,Theobrama cacao,2030200,Grano seco
76,Valle del Cauca,76863,Versalles,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,4.5,4.5,2.25,0.5,Theobrama cacao,2030200,Grano seco
76,Valle del Cauca,76863,Versalles,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,4.5,4.5,2.25,0.5,Theobrama cacao,2030200,Grano seco
76,Valle del Cauca,76863,Versalles,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2024,2024,4.5,4.5,2.25,0.5,Theobrama cacao,2030200,Grano seco
76,Valle del Cauca,76863,Versalles,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,1000.0,906.0,1115.0,1.23,Coffea arabica,2030300,Pergamino o seco de trilla
76,Valle del Cauca,76863,Versalles,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,939.0,849.0,966.0,1.14,Coffea arabica,2030300,Pergamino o seco de trilla
76,Valle del Cauca,76863,Versalles,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,938.0,855.89,855.89,1.0,Coffea arabica,2030300,Pergamino o seco de trilla
76,Valle del Cauca,76863,Versalles,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,932.52,875.96,708.23,0.81,Coffea arabica,2030300,Pergamino o seco de trilla
76,Valle del Cauca,76863,Versalles,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,909.96,832.14,815.48,0.98,Coffea arabica,2030300,Pergamino o seco de trilla
76,Valle del Cauca,76863,Versalles,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2024,2024,912.81,782.29,948.89,1.21,Coffea arabica,2030300,Pergamino o seco de trilla
76,Valle del Cauca,76863,Versalles,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,474.0,466.0,37280.0,80.0,Saccharum officinarum,2030402,Caña o verde
76,Valle del Cauca,76863,Versalles,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,429.0,424.0,33920.0,80.0,Saccharum officinarum,2030402,Caña o verde
76,Valle del Cauca,76863,Versalles,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,437.0,429.0,34320.0,80.0,Saccharum officinarum,2030402,Caña o verde
76,Valle del Cauca,76863,Versalles,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,429.0,429.0,34320.0,80.0,Saccharum officinarum,2030402,Caña o verde
76,Valle del Cauca,76863,Versalles,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,433.0,429.0,34320.0,80.0,Saccharum officinarum,2030402,Caña o verde
76,Valle del Cauca,76863,Versalles,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2024,2024,433.0,433.0,34640.0,80.0,Saccharum officinarum,2030402,Caña o verde
76,Valle del Cauca,76863,Versalles,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2020,2020A,0.3,0.3,1.5,5.0,Coriandrum sativum,1051300,En fresco
76,Valle del Cauca,76863,Versalles,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2020,2020B,0.4,0.4,2.0,5.0,Coriandrum sativum,1051300,En fresco
76,Valle del Cauca,76863,Versalles,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2021,2021B,1.0,1.0,6.0,6.0,Coriandrum sativum,1051300,En fresco
76,Valle del Cauca,76863,Versalles,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2022,2022B,2.0,2.0,12.0,6.0,Coriandrum sativum,1051300,En fresco
76,Valle del Cauca,76863,Versalles,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2023,2023B,3.0,3.0,18.0,6.0,Coriandrum sativum,1051300,En fresco
76,Valle del Cauca,76863,Versalles,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2024,2024B,3.0,3.0,18.0,6.0,Coriandrum sativum,1051300,En fresco
76,Valle del Cauca,76863,Versalles,Fresa,Fresa,Permanente,Frutales,Demás frutales,2019,2019,0.2,0.2,2.0,10.0,Fragaria vesca,2042700,En fresco
76,Valle del Cauca,76863,Versalles,Fresa,Fresa,Permanente,Frutales,Demás frutales,2020,2020,0.2,0.0,0.0,0.0,Fragaria vesca,2042700,En fresco
76,Valle del Cauca,76863,Versalles,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2019,2019A,41.0,41.0,59.0,1.44,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76863,Versalles,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2019,2019B,38.0,35.0,60.0,1.71,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76863,Versalles,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2020,2020A,19.0,19.0,38.0,2.0,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76863,Versalles,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2020,2020B,17.0,17.0,34.0,2.0,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76863,Versalles,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2021,2021A,23.0,23.0,32.17,1.4,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76863,Versalles,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2021,2021B,25.0,25.0,50.0,2.0,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76863,Versalles,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2022,2022A,20.0,20.0,26.0,1.3,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76863,Versalles,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2022,2022B,15.0,15.0,22.5,1.5,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76863,Versalles,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2023,2023A,20.0,15.0,18.0,1.2,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76863,Versalles,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2023,2023B,10.0,10.0,15.0,1.5,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76863,Versalles,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2024,2024A,20.0,10.0,12.0,1.2,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76863,Versalles,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2024,2024B,10.0,20.0,30.0,1.5,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76863,Versalles,Granadilla,Granadilla,Permanente,Frutales,Pasifloráceas,2019,2019,8.3,8.3,99.6,12.0,Passiflora ligularis,2042800,En fresco
76,Valle del Cauca,76863,Versalles,Granadilla,Granadilla,Permanente,Frutales,Pasifloráceas,2020,2020,23.3,4.3,51.6,12.0,Passiflora ligularis,2042800,En fresco
76,Valle del Cauca,76863,Versalles,Granadilla,Granadilla,Permanente,Frutales,Pasifloráceas,2021,2021,36.3,17.3,173.0,10.0,Passiflora ligularis,2042800,En fresco
76,Valle del Cauca,76863,Versalles,Granadilla,Granadilla,Permanente,Frutales,Pasifloráceas,2022,2022,16.3,13.3,133.0,10.0,Passiflora ligularis,2042800,En fresco
76,Valle del Cauca,76863,Versalles,Granadilla,Granadilla,Permanente,Frutales,Pasifloráceas,2023,2023,16.3,11.3,101.7,9.0,Passiflora ligularis,2042800,En fresco
76,Valle del Cauca,76863,Versalles,Granadilla,Granadilla,Permanente,Frutales,Pasifloráceas,2024,2024,16.3,16.3,146.7,9.0,Passiflora ligularis,2042800,En fresco
76,Valle del Cauca,76863,Versalles,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2020,2020,5.0,0.0,0.0,0.0,Psidium guajava,2043000,En fresco
76,Valle del Cauca,76863,Versalles,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2021,2021,6.0,6.0,48.0,8.0,Psidium guajava,2043000,En fresco
76,Valle del Cauca,76863,Versalles,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2022,2022,6.0,4.0,32.0,8.0,Psidium guajava,2043000,En fresco
