codigo_dane_departamento,departamento,codigo_dane_municipio,municipio,desagregacion_cultivo,cultivo,ciclo_del_cultivo,grupo_cultivo,subgrupo,ano,periodo,area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_t_ha,nombre_cientifico_del_cultivo,codigo_del_cultivo,estado_fisico_del_cultivo,id_registro
76,Valle del Cauca,76001,Santiago de Cali,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2025,2025B,21.0,21.0,44.06,2.1,Phaseolus vulgaris,1060200,Grano seco,EVA-2025-2025B-76001-00118
76,Valle del Cauca,76001,Santiago de Cali,Guanábana,Guanábana,Permanente,Frutales,Anonáceas,2019,2019,3.0,0.0,0.0,0.0,Annona muricata,2042900,En fresco,EVA-2019-2019-76001-00119
76,Valle del Cauca,76001,Santiago de Cali,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2019,2019,12.0,12.0,108.0,9.0,Psidium guajava,2043000,En fresco,EVA-2019-2019-76001-00120
76,Valle del Cauca,76001,Santiago de Cali,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2020,2020,12.0,12.0,108.0,9.0,Psidium guajava,2043000,En fresco,EVA-2020-2020-76001-00121
76,Valle del Cauca,76001,Santiago de Cali,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2021,2021,12.0,12.0,108.0,9.0,Psidium guajava,2043000,En fresco,EVA-2021-2021-76001-00122
76,Valle del Cauca,76001,Santiago de Cali,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2022,2022,12.0,12.0,72.0,6.0,Psidium guajava,2043000,En fresco,EVA-2022-2022-76001-00123
76,Valle del Cauca,76001,Santiago de Cali,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2023,2023,12.0,12.0,72.0,6.0,Psidium guajava,2043000,En fresco,EVA-2023-2023-76001-00124
76,Valle del Cauca,76001,Santiago de Cali,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2024,2024,12.0,12.0,72.0,6.0,Psidium guajava,2043000,En fresco,EVA-2024-2024-76001-00125
76,Valle del Cauca,76001,Santiago de Cali,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2025,2025,12.0,12.0,72.0,6.0,Psidium guajava,2043000,En fresco,EVA-2025-2025-76001-00126
76,Valle del Cauca,76001,Santiago de Cali,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2020,2020A,6.0,6.0,36.0,6.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2020-2020A-76001-00127
76,Valle del Cauca,76001,Santiago de Cali,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2020,2020B,5.0,5.0,30.0,6.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2020-2020B-76001-00128
76,Valle del Cauca,76001,Santiago de Cali,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2021,2021A,6.0,6.0,18.0,3.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2021-2021A-76001-00129
76,Valle del Cauca,76001,Santiago de Cali,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2021,2021B,5.0,5.0,15.0,3.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2021-2021B-76001-00130
76,Valle del Cauca,76001,Santiago de Cali,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2022,2022A,6.0,6.0,30.0,5.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2022-2022A-76001-00131
76,Valle del Cauca,76001,Santiago de Cali,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2022,2022B,5.0,5.0,25.0,5.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2022-2022B-76001-00132
76,Valle del Cauca,76001,Santiago de Cali,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2023,2023A,6.0,6.0,30.0,5.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2023-2023A-76001-00133
76,Valle del Cauca,76001,Santiago de Cali,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2023,2023B,6.0,6.0,30.0,5.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2023-2023B-76001-00134
76,Valle del Cauca,76001,Santiago de Cali,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2024,2024A,6.0,6.0,30.0,5.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2024-2024A-76001-00135
76,Valle del Cauca,76001,Santiago de Cali,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2024,2024B,6.0,6.0,30.0,5.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2024-2024B-76001-00136
76,Valle del Cauca,76001,Santiago de Cali,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2025,2025A,6.0,6.0,30.0,5.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2025-2025A-76001-00137
76,Valle del Cauca,76001,Santiago de Cali,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2025,2025B,6.0,6.0,30.0,5.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2025-2025B-76001-00138
76,Valle del Cauca,76001,Santiago de Cali,Lechuga,Lechuga,Transitorio,Hortalizas,Hortalizas de hoja,2019,2019A,10.0,10.0,90.0,9.0,Lactuca sativa,1051900,En fresco,EVA-2019-2019A-76001-00139
76,Valle del Cauca,76001,Santiago de Cali,Lechuga,Lechuga,Transitorio,Hortalizas,Hortalizas de hoja,2019,2019B,10.0,10.0,90.0,9.0,Lactuca sativa,1051900,En fresco,EVA-2019-2019B-76001-00140
76,Valle del Cauca,76001,Santiago de Cali,Lechuga,Lechuga,Transitorio,Hortalizas,Hortalizas de hoja,2020,2020A,10.0,10.0,90.0,9.0,Lactuca sativa,1051900,En fresco,EVA-2020-2020A-76001-00141
76,Valle del Cauca,76001,Santiago de Cali,Lechuga,Lechuga,Transitorio,Hortalizas,Hortalizas de hoja,2020,2020B,10.0,10.0,90.0,9.0,Lactuca sativa,1051900,En fresco,EVA-2020-2020B-76001-00142
76,Valle del Cauca,76001,Santiago de Cali,Lechuga,Lechuga,Transitorio,Hortalizas,Hortalizas de hoja,2021,2021A,10.0,10.0,90.0,9.0,Lactuca sativa,1051900,En fresco,EVA-2021-2021A-76001-00143
76,Valle del Cauca,76001,Santiago de Cali,Lechuga,Lechuga,Transitorio,Hortalizas,Hortalizas de hoja,2021,2021B,9.0,9.0,81.0,9.0,Lactuca sativa,1051900,En fresco,EVA-2021-2021B-76001-00144
76,Valle del Cauca,76001,Santiago de Cali,Lechuga,Lechuga,Transitorio,Hortalizas,Hortalizas de hoja,2022,2022A,10.0,10.0,90.0,9.0,Lactuca sativa,1051900,En fresco,EVA-2022-2022A-76001-00145
76,Valle del Cauca,76001,Santiago de Cali,Lechuga,Lechuga,Transitorio,Hortalizas,Hortalizas de hoja,2022,2022B,8.0,8.0,72.0,9.0,Lactuca sativa,1051900,En fresco,EVA-2022-2022B-76001-00146
76,Valle del Cauca,76001,Santiago de Cali,Lechuga,Lechuga,Transitorio,Hortalizas,Hortalizas de hoja,2023,2023A,10.0,10.0,90.0,9.0,Lactuca sativa,1051900,En fresco,EVA-2023-2023A-76001-00147
76,Valle del Cauca,76001,Santiago de Cali,Lechuga,Lechuga,Transitorio,Hortalizas,Hortalizas de hoja,2023,2023B,10.0,10.0,90.0,9.0,Lactuca sativa,1051900,En fresco,EVA-2023-2023B-76001-00148
76,Valle del Cauca,76001,Santiago de Cali,Lechuga,Lechuga,Transitorio,Hortalizas,Hortalizas de hoja,2024,2024A,10.0,10.0,90.0,9.0,Lactuca sativa,1051900,En fresco,EVA-2024-2024A-76001-00149
76,Valle del Cauca,76001,Santiago de Cali,Lechuga,Lechuga,Transitorio,Hortalizas,Hortalizas de hoja,2024,2024B,10.0,10.0,90.0,9.0,Lactuca sativa,1051900,En fresco,EVA-2024-2024B-76001-00150
76,Valle del Cauca,76001,Santiago de Cali,Lechuga,Lechuga,Transitorio,Hortalizas,Hortalizas de hoja,2025,2025A,10.0,10.0,90.0,9.0,Lactuca sativa,1051900,En fresco,EVA-2025-2025A-76001-00151
76,Valle del Cauca,76001,Santiago de Cali,Lechuga,Lechuga,Transitorio,Hortalizas,Hortalizas de hoja,2025,2025B,10.0,10.0,90.0,9.0,Lactuca sativa,1051900,En fresco,EVA-2025-2025B-76001-00152
76,Valle del Cauca,76001,Santiago de Cali,Lima,Lima,Permanente,Frutales,Cítricos,2020,2020,10.0,10.0,150.0,15.0,Citrus limetta Risso & Porteau,2043500,En fresco,EVA-2020-2020-76001-00153
76,Valle del Cauca,76001,Santiago de Cali,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2021,2021,10.0,10.0,100.0,10.0,Citrus limon,2043603,En fresco,EVA-2021-2021-76001-00154
76,Valle del Cauca,76001,Santiago de Cali,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2022,2022,10.0,10.0,100.0,10.0,Citrus limon,2043603,En fresco,EVA-2022-2022-76001-00155
76,Valle del Cauca,76001,Santiago de Cali,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2023,2023,10.0,10.0,100.0,10.0,Citrus limon,2043603,En fresco,EVA-2023-2023-76001-00156
76,Valle del Cauca,76001,Santiago de Cali,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2024,2024,11.0,10.0,100.0,10.0,Citrus limon,2043603,En fresco,EVA-2024-2024-76001-00157
76,Valle del Cauca,76001,Santiago de Cali,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2025,2025,11.0,11.0,110.0,10.0,Citrus limon,2043603,En fresco,EVA-2025-2025-76001-00158
76,Valle del Cauca,76001,Santiago de Cali,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021A,4.0,4.0,12.0,3.0,Zea mays,1010402,Grano seco,EVA-2021-2021A-76001-00159
76,Valle del Cauca,76001,Santiago de Cali,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021B,3.0,3.0,9.0,3.0,Zea mays,1010402,Grano seco,EVA-2021-2021B-76001-00160
76,Valle del Cauca,76001,Santiago de Cali,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022A,5.0,5.0,5.0,1.0,Zea mays,1010402,Grano seco,EVA-2022-2022A-76001-00161
76,Valle del Cauca,76001,Santiago de Cali,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022B,4.0,4.0,4.0,1.0,Zea mays,1010402,Grano seco,EVA-2022-2022B-76001-00162
76,Valle del Cauca,76001,Santiago de Cali,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023A,6.0,6.0,6.0,1.0,Zea mays,1010402,Grano seco,EVA-2023-2023A-76001-00163
76,Valle del Cauca,76001,Santiago de Cali,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023B,6.0,6.0,6.0,1.0,Zea mays,1010402,Grano seco,EVA-2023-2023B-76001-00164
76,Valle del Cauca,76001,Santiago de Cali,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024A,7.0,7.0,7.0,1.0,Zea mays,1010402,Grano seco,EVA-2024-2024A-76001-00165
76,Valle del Cauca,76001,Santiago de Cali,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024B,7.0,7.0,7.0,1.0,Zea mays,1010402,Grano seco,EVA-2024-2024B-76001-00166
76,Valle del Cauca,76001,Santiago de Cali,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025A,7.0,7.0,7.0,1.0,Zea mays,1010402,Grano seco,EVA-2025-2025A-76001-00167
76,Valle del Cauca,76001,Santiago de Cali,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025B,7.0,7.0,7.0,1.0,Zea mays,1010402,Grano seco,EVA-2025-2025B-76001-00168
76,Valle del Cauca,76001,Santiago de Cali,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021A,2.0,2.0,6.0,3.0,Zea mays,1010404,Grano seco,EVA-2021-2021A-76001-00169
76,Valle del Cauca,76001,Santiago de Cali,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021B,1.0,1.0,3.0,3.0,Zea mays,1010404,Grano seco,EVA-2021-2021B-76001-00170
76,Valle del Cauca,76001,Santiago de Cali,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022A,3.0,3.0,3.0,1.0,Zea mays,1010404,Grano seco,EVA-2022-2022A-76001-00171
76,Valle del Cauca,76001,Santiago de Cali,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022B,2.0,2.0,2.0,1.0,Zea mays,1010404,Grano seco,EVA-2022-2022B-76001-00172
76,Valle del Cauca,76001,Santiago de Cali,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023A,3.0,3.0,3.0,1.0,Zea mays,1010404,Grano seco,EVA-2023-2023A-76001-00173
76,Valle del Cauca,76001,Santiago de Cali,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023B,3.0,3.0,3.0,1.0,Zea mays,1010404,Grano seco,EVA-2023-2023B-76001-00174
76,Valle del Cauca,76001,Santiago de Cali,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024A,3.0,3.0,3.0,1.0,Zea mays,1010404,Grano seco,EVA-2024-2024A-76001-00175
76,Valle del Cauca,76001,Santiago de Cali,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024B,3.0,3.0,3.0,1.0,Zea mays,1010404,Grano seco,EVA-2024-2024B-76001-00176
76,Valle del Cauca,76001,Santiago de Cali,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025A,3.0,3.0,3.0,1.0,Zea mays,1010404,Grano seco,EVA-2025-2025A-76001-00177
76,Valle del Cauca,76001,Santiago de Cali,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025B,3.0,3.0,3.0,1.0,Zea mays,1010404,Grano seco,EVA-2025-2025B-76001-00178
76,Valle del Cauca,76001,Santiago de Cali,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2019,2019A,40.0,40.0,80.0,2.0,Zea mays,1010497,En fresco,EVA-2019-2019A-76001-00179
76,Valle del Cauca,76001,Santiago de Cali,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2019,2019B,40.0,40.0,80.0,2.0,Zea mays,1010497,En fresco,EVA-2019-2019B-76001-00180
76,Valle del Cauca,76001,Santiago de Cali,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2020,2020A,3.6,3.6,14.4,4.0,Zea mays,1010497,En fresco,EVA-2020-2020A-76001-00181
76,Valle del Cauca,76001,Santiago de Cali,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2020,2020B,3.0,3.0,12.0,4.0,Zea mays,1010497,En fresco,EVA-2020-2020B-76001-00182
76,Valle del Cauca,76001,Santiago de Cali,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2021,2021,6.38,6.38,57.44,9.0,Citrus reticulata,2044101,En fresco,EVA-2021-2021-76001-00183
76,Valle del Cauca,76001,Santiago de Cali,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2022,2022,6.38,6.38,57.42,9.0,Citrus reticulata,2044101,En fresco,EVA-2022-2022-76001-00184
76,Valle del Cauca,76001,Santiago de Cali,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2023,2023,6.38,6.38,57.42,9.0,Citrus reticulata,2044101,En fresco,EVA-2023-2023-76001-00185
76,Valle del Cauca,76001,Santiago de Cali,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2024,2024,6.38,6.38,57.42,9.0,Citrus reticulata,2044101,En fresco,EVA-2024-2024-76001-00186
76,Valle del Cauca,76001,Santiago de Cali,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2025,2025,6.38,6.38,57.42,9.0,Citrus reticulata,2044101,En fresco,EVA-2025-2025-76001-00187
76,Valle del Cauca,76001,Santiago de Cali,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2019,2019,5.0,0.0,0.0,0.0,Mangifera indica,2044299,En fresco,EVA-2019-2019-76001-00188
76,Valle del Cauca,76001,Santiago de Cali,"Mango Kent, Keitt, Hilacha o Nam Doc",Mango,Permanente,Frutales,Demás frutales,2020,2020,5.0,0.0,0.0,0.0,Mangifera indica,2044201,En fresco,EVA-2020-2020-76001-00189
76,Valle del Cauca,76001,Santiago de Cali,"Mango Kent, Keitt, Hilacha o Nam Doc",Mango,Permanente,Frutales,Demás frutales,2021,2021,5.0,5.0,30.0,6.0,Mangifera indica,2044201,En fresco,EVA-2021-2021-76001-00190
76,Valle del Cauca,76001,Santiago de Cali,"Mango Kent, Keitt, Hilacha o Nam Doc",Mango,Permanente,Frutales,Demás frutales,2022,2022,5.0,5.0,30.0,6.0,Mangifera indica,2044201,En fresco,EVA-2022-2022-76001-00191
76,Valle del Cauca,76001,Santiago de Cali,"Mango Kent, Keitt, Hilacha o Nam Doc",Mango,Permanente,Frutales,Demás frutales,2023,2023,5.0,5.0,30.0,6.0,Mangifera indica,2044201,En fresco,EVA-2023-2023-76001-00192
76,Valle del Cauca,76001,Santiago de Cali,"Mango Kent, Keitt, Hilacha o Nam Doc",Mango,Permanente,Frutales,Demás frutales,2024,2024,5.0,5.0,30.0,6.0,Mangifera indica,2044201,En fresco,EVA-2024-2024-76001-00193
76,Valle del Cauca,76001,Santiago de Cali,"Mango Kent, Keitt, Hilacha o Nam Doc",Mango,Permanente,Frutales,Demás frutales,2025,2025,5.0,5.0,30.0,6.0,Mangifera indica,2044201,En fresco,EVA-2025-2025-76001-00194
76,Valle del Cauca,76001,Santiago de Cali,Mora,Mora,Permanente,Frutales,Demás frutales,2019,2019,10.0,10.0,80.0,8.0,Rubus glaucus Benth.,2044700,En fresco,EVA-2019-2019-76001-00195
76,Valle del Cauca,76001,Santiago de Cali,Mora,Mora,Permanente,Frutales,Demás frutales,2020,2020,10.0,10.0,80.0,8.0,Rubus glaucus Benth.,2044700,En fresco,EVA-2020-2020-76001-00196
76,Valle del Cauca,76001,Santiago de Cali,Mora,Mora,Permanente,Frutales,Demás frutales,2021,2021,10.0,10.0,80.0,8.0,Rubus glaucus Benth.,2044700,En fresco,EVA-2021-2021-76001-00197
76,Valle del Cauca,76001,Santiago de Cali,Mora,Mora,Permanente,Frutales,Demás frutales,2022,2022,10.0,10.0,80.0,8.0,Rubus glaucus Benth.,2044700,En fresco,EVA-2022-2022-76001-00198
76,Valle del Cauca,76001,Santiago de Cali,Mora,Mora,Permanente,Frutales,Demás frutales,2023,2023,5.0,5.0,35.0,7.0,Rubus glaucus Benth.,2044700,En fresco,EVA-2023-2023-76001-00199
76,Valle del Cauca,76001,Santiago de Cali,Mora,Mora,Permanente,Frutales,Demás frutales,2024,2024,7.0,5.0,35.0,7.0,Rubus glaucus Benth.,2044700,En fresco,EVA-2024-2024-76001-00200
76,Valle del Cauca,76001,Santiago de Cali,Mora,Mora,Permanente,Frutales,Demás frutales,2025,2025,7.0,7.0,49.0,7.0,Rubus glaucus Benth.,2044700,En fresco,EVA-2025-2025-76001-00201
76,Valle del Cauca,76001,Santiago de Cali,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2021,2021,33.0,33.0,461.97,14.0,Citrus x aurantium,2044903,En fresco,EVA-2021-2021-76001-00202
76,Valle del Cauca,76001,Santiago de Cali,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2022,2022,33.0,33.0,462.0,14.0,Citrus x aurantium,2044903,En fresco,EVA-2022-2022-76001-00203
76,Valle del Cauca,76001,Santiago de Cali,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2023,2023,33.0,33.0,330.0,10.0,Citrus x aurantium,2044903,En fresco,EVA-2023-2023-76001-00204
76,Valle del Cauca,76001,Santiago de Cali,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2024,2024,33.0,33.0,330.0,10.0,Citrus x aurantium,2044903,En fresco,EVA-2024-2024-76001-00205
76,Valle del Cauca,76001,Santiago de Cali,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2025,2025,33.0,33.0,330.0,10.0,Citrus x aurantium,2044903,En fresco,EVA-2025-2025-76001-00206
76,Valle del Cauca,76001,Santiago de Cali,Otros cítricos,Otros cítricos,Permanente,Frutales,Cítricos,2019,2019,49.0,28.0,420.0,15.0,No aplica,2049800,En fresco,EVA-2019-2019-76001-00207
76,Valle del Cauca,76001,Santiago de Cali,Otros cítricos,Otros cítricos,Permanente,Frutales,Cítricos,2020,2020,49.0,49.0,735.0,15.0,No aplica,2049800,En fresco,EVA-2020-2020-76001-00208
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2019,2019A,5.0,5.0,20.0,4.0,Petroselinum crispum,1022100,En fresco,EVA-2019-2019A-76001-00209
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2019,2019B,5.0,5.0,20.0,4.0,Petroselinum crispum,1022100,En fresco,EVA-2019-2019B-76001-00210
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2020,2020A,5.0,5.0,17.5,3.5,Petroselinum crispum,1022100,En fresco,EVA-2020-2020A-76001-00211
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2020,2020B,4.5,4.5,15.75,3.5,Petroselinum crispum,1022100,En fresco,EVA-2020-2020B-76001-00212
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2021,2021A,5.0,5.0,20.0,4.0,Petroselinum crispum,1022100,En fresco,EVA-2021-2021A-76001-00213
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2021,2021B,4.0,4.0,16.0,4.0,Petroselinum crispum,1022100,En fresco,EVA-2021-2021B-76001-00214
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2022,2022A,5.0,5.0,20.0,4.0,Petroselinum crispum,1022100,En fresco,EVA-2022-2022A-76001-00215
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2022,2022B,3.0,3.0,12.0,4.0,Petroselinum crispum,1022100,En fresco,EVA-2022-2022B-76001-00216
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2023,2023A,5.0,5.0,20.0,4.0,Petroselinum crispum,1022100,En fresco,EVA-2023-2023A-76001-00217
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2023,2023B,5.0,5.0,20.0,4.0,Petroselinum crispum,1022100,En fresco,EVA-2023-2023B-76001-00218
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2024,2024A,5.0,5.0,20.0,4.0,Petroselinum crispum,1022100,En fresco,EVA-2024-2024A-76001-00219
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2024,2024B,5.0,5.0,20.0,4.0,Petroselinum crispum,1022100,En fresco,EVA-2024-2024B-76001-00220
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2025,2025A,5.0,5.0,20.0,4.0,Petroselinum crispum,1022100,En fresco,EVA-2025-2025A-76001-00221
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2025,2025B,5.0,5.0,20.0,4.0,Petroselinum crispum,1022100,En fresco,EVA-2025-2025B-76001-00222
76,Valle del Cauca,76001,Santiago de Cali,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019A,1.0,1.0,11.0,11.0,Capsicum annuum,1052500,En fresco,EVA-2019-2019A-76001-00223
76,Valle del Cauca,76001,Santiago de Cali,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019B,1.0,1.0,11.0,11.0,Capsicum annuum,1052500,En fresco,EVA-2019-2019B-76001-00224
76,Valle del Cauca,76001,Santiago de Cali,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020A,2.0,2.0,22.0,11.0,Capsicum annuum,1052500,En fresco,EVA-2020-2020A-76001-00225
76,Valle del Cauca,76001,Santiago de Cali,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020B,1.8,1.8,19.8,11.0,Capsicum annuum,1052500,En fresco,EVA-2020-2020B-76001-00226
76,Valle del Cauca,76001,Santiago de Cali,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021A,2.0,2.0,22.0,11.0,Capsicum annuum,1052500,En fresco,EVA-2021-2021A-76001-00227
