Real_t,Pred_t,Residuo_t
47.99999999999999,32.864511338331305,15.135488661668688
3.09,7.063874697064502,-3.9738746970645025
2.5199999999999996,6.872779656892553,-4.352779656892554
10799.99999999999,10301.65912332027,498.34087667972017
27.5,34.20093117075586,-6.700931170755858
1648.0000000000002,1502.7063180647579,145.29368193524238
252.73000000000002,328.7520876420617,-76.0220876420617
8.220000000000002,19.222747855053047,-11.002747855053045
335.99999999999994,411.5477934431925,-75.54779344319257
443.99999999999994,404.6409582735872,39.35904172641273
4085.999999999999,3046.147400506516,1039.852599493483
75.0,52.06670562598348,22.93329437401652
30.1,44.5995497830584,-14.499549783058399
132.0,100.78359564847517,31.21640435152483
14.699999999999998,13.630409866052169,1.0695901339478286
20.0,32.30653497382558,-12.306534973825578
45.0,25.059557598206837,19.940442401793163
611.9000000000001,565.5705869633144,46.32941303668565
40.00000000000001,39.64102299148966,0.35897700851034386
35.99999999999999,51.55000904106798,-15.550009041067987
309.1199999999999,290.62823407904034,18.49176592095955
21.000000000000004,19.1037835532577,1.8962164467423044
52.00000000000001,26.824585003774786,25.17541499622522
1.2999999999999998,5.325898948283287,-4.025898948283287
499.9999999999999,924.6841667301061,-424.6841667301062
800.0000000000003,123.23115297641796,676.7688470235823
12.0,19.269009805521794,-7.269009805521794
32.5,47.5269864181029,-15.0269864181029
263.99999999999994,156.39203578690027,107.60796421309968
45.0,40.42651917391383,4.573480826086168
56.999999999999986,44.161432413068816,12.83856758693117
239.99999999999994,176.51966694699675,63.48033305300319
2592.0,2144.8870011790605,447.11299882093954
475.9199999999999,545.5823664237613,-69.6623664237614
125.0,70.94707667668364,54.052923323316364
120.00000000000003,86.97446922353878,33.02553077646125
160.00000000000003,155.95712348655832,4.042876513441712
6.999999999999998,6.977270678936824,0.022729321063174268
20321.99999999998,13394.685228601407,6927.3147713985745
92.50000000000001,91.88375951341048,0.6162404865895326
218325.0,217785.3777087753,539.6222912246885
8.000000000000002,5.713741321730742,2.2862586782692595
8.000000000000002,8.515200714394679,-0.5152007143946769
7306.600000000003,6455.54712380682,851.0528761931828
120.00000000000003,91.01181880192375,28.988181198076276
82.99999999999999,53.07924730351289,29.920752696487092
0.8800000000000001,0.9808915153265232,-0.10089151532652307
3.999999999999999,5.5230870668998415,-1.5230870668998424
4402306.839999999,4426376.8521450665,-24070.012145067565
465000.00000000023,471859.82951173536,-6859.829511735123
89.99999999999997,58.976490611130046,31.023509388869925
17.999999999999996,18.79679216876958,-0.7967921687695849
112.00000000000003,139.8161497557167,-27.81614975571668
0.0,431.4058304429587,-431.4058304429587
10.000000000000002,6.640024595459966,3.3599754045400356
100.00000000000003,112.72316973445594,-12.723169734455908
249.9999999999999,245.38665480290106,4.613345197098823
30.0,29.72715857208072,0.27284142791927835
89.99999999999997,59.355516480225845,30.644483519774127
45.9,27.428568310361722,18.471431689638276
